doc_id;username;retweet_count;favorite_count;full_text;label;topic;from;to
22808;akbulutgokay;14;53;Seehofer giesst mit seinen Aeusserungen zu den straffaellig gewordenen Auslaendern Oel ins Feuer. Seine Kommentare beweisen: er verschaerft mit seiner rassistischer Sprache mangelnder Selbstreflektion die Konflikte um Migration in unserem Land. Seehofer Die Mutter Aller Probleme;negative;Seehofer;0;8
18674;DirkSpaniel;0;1;Linksextremisten, die nicht in einer offiziellen Gruppierung zusammengeschlossen sind, waeren demnach zu vernachlaessigen? Sind Linke, die im Hambacher Forst mit Zwillen+Stahlkugeln Polizei angreifen weniger gefaehrlich oder kriminell? In den Medien immer noch: Aktivisten.;negative;Linksextremisten;0;16
25354;ulle_schauws;0;1;Allerbeste Glueckwuensche, liebe - freu mich auf die Zusammenarbeit mit dir Feminismus Vielfalt Diversitaet;positive;Diversitaet;96;107
6316;groehe;13;19;Der Koalitionsvertrag sieht im Krankenhausbereich u. a. eine vollstaendige Refinanzierung von Tarifsteigerungen vor. Ein weiterer Dafuer haben wir uns auch in unserem Wahlprogramm eingesetzt!;positive;Refinanzierung;75;89
10400;svenlehmann;21;130;Wer glaubt, die Faschisten in diesem Land haetten allein Gefluechtete, Muslime, Juden im Visier, der taeuscht sich. Auch Menschen ohne Arbeit stehen auf der Hass-Liste. Ich habe diesen Typ natuerlich angezeigt - wegen Volksverhetzung und oeffentlichem Aufruf zu einer Straftat.;negative;Faschisten;16;26
24230;ABaerbock;29;200;Ein wirkliches Recht auf Information zum Schwangerschaftsabbruch fuer alle Frauen sowie Rechtssicherheit fuer Aerztinnen Aerzte sollte selbstverstaendlich sein! In 30 Staedten sind wir Frauen heute auf der Strasse, damit es endlich kommt. wegmit219a mybodymychoice;positive;Schwangerschaftsabbruch;41;64
1553;mdb_schreiber;0;2;Am 1.9.1939 begann Deutschland den 2. Weltkrieg, der die ganze Welt mit Gewalt und Schrecken ueberzog. 60 Mio Tote und die Morde von Millionen in deutschen Vernichtungslagern waren die Folge. Deshalb ist der 1. September zentraler Tag des Mahnens und Erinnerns. Antikriegstag;negative;Antikriegstag;262;275
25505;EskenSaskia;396;3424;Die Automobilindustrie hat die Mobilitaetswende ueber Jahre verweigert, hat noch im vergangenen Jahr hoechste Gewinne eingefahren, die jetzt ausgeschuettet werden sollen. Wir sollten das nicht noch mit einer steuerfinanzierten Autokaufpraemie honorieren. Anne Will;positive;Automobilindustrie;4;22
2882;HHirte;2;25;Nach 4 Minuten und ueber 50.000 Likes in dieser Zeit wurde dieser Tweet von blockiert. Mein Herz blutet, wenn ich mit erleben muss, mit welchem Hass und Populismus die Demokratie in den USA mit Fuessen tritt.;negative;Demokratie;168;178
24390;gabykatzmarek;0;1;Ich habe gewaehlt! Die Menschen erwarten von einer Partei, gerade von der aeltesten Partei Deutschlands, Ueberzeugungsstaerke, Standfestigkeit und Verlaesslichkeit. Deshalb habe ich Klara und Olaf gewaehlt! unsereSPD;positive;unsereSPD;207;216
9531;olavgutting;0;5;Der rituelle Kampf gegen Ehe und Familie hat im BMF nun wirklich nichts zu suchen schreibt heute zu Diskussion ueber Ehegattensplitting. Ich wuerde es ja nicht ganz so krass ausdruecken, aber mit wird es keine Verschlechterung fuer Paare geben.;negative;Ehe;25;28
535;achim_p;7;51;Die hat heute ihren Fraktionsvorstand gewaehlt. Zukuenftig werde ich als stellv. Fraktionsvorsitzender fuer den Bereich Europa und wirtschaftliche Zusammenarbeit verantwortlich sein. Ich freue mich auf meine zukuenftige Arbeit fuer die Fraktion.;positive;Fraktionsvorstand;20;37
4552;FrStraetmanns;3;3;Debatte im Rechtsausschuss um unsere echte und wirksame Mietpreisbremse ! Nur die Gruenen unterstuetzen uns ! Wir kaempfen weiter fuer faire und bezahlbare Mieten!;positive;Gruenen;82;89
20962;GruenClaudia;1;0;Wenn es um die Zukunft der Schiffahrt geht, kommt von Andreas Scheuer vor allem eins: heisse Luft. Nur ueber emissionsfreie Antriebe reden, hilft nichts, konkrete Massnahmen sind gefragt. Und da kommt nichts.;positive;emissionsfreie;109;123
9035;NicoleGohlke;9;27;Bei Amazon werden Arbeitsbedingungen nicht nur am Black Friday, sondern jeden Tag ausverkauft. Mangelhafter Infektionsschutz, Leistungsdruck Union Busting. Damit macht Konzernchef Bezos in Coronakrise noch mehr Gewinn: Er besitzt 186 Mrd USD. Streik;negative;Coronakrise;189;200
14666;ebner_sha;0;0;Naja, Ihre Sprachwahl ist ja Ihre Sache. Was ich kritisiere, ist das Un-Gleichgewicht der Forschungsfoerderung. Sie reden von Wissenschaftlichkeit und beachten selbst nicht das Geringste davon.;negative;Forschungsfoerderung;90;110
10498;Otto_Fricke;1;21;Was macht die Bundesregierung eigentlich, wenn sich nach all den teuren Verlaengerungsmassnahmen herausstellt, dass das 3. Quartal mit einem kraeftigen Wachstum abschliesst? undbittenichtistjanurein Quartal;negative;Bundesregierung;14;29
22790;Uwekekeritz;0;1;Der moegliche Missbrauch von Entwicklungsgeldern bei der ist inakzeptabel. Korruption die Hinterziehung von Hilfsgeldern hemmen eine nachhaltige Entwicklung muessen konsequent bekaempft werden.;negative;Korruption;75;85
4302;victorperli;59;224;Die Autobosse sind selbst Schuld an ihrem miserablen Ruf. Wer Schlagzeilen mit Abgasbetrug, Manipulation und ueblen Insta-Videos macht, verliert Vertrauen der Kunden gefaehrdet Millionen Jobs. In der Krise ueber 5 Mrd Dividende auszahlen und dann nach Staatshilfe rufen, ist gaga!;negative;Staatshilfe;252;263
25841;victorperli;8;93;In Salzgitter demonstrierten entschlossene Christdemokraten gegen AfD-Kalbitz und sie haben sich auch nicht an der Antifa-Fahne gestoert. Schliesslich wurde ihr Parteimitglied Walter Luebcke von Neonazis ermordet.;negative;Neonazis;195;203
19185;felixschreiner;0;6;LOS GEHTS! Unser Buch ist da Fuer eine generationengerechte Politik von morgen. Was ist Euch wichtig? Freue mich ueber Eure Ideen in dem Ihr diesen Satz vervollstaendigt: junge Politik sollte... politikvonmorgen Generationengerechtigkeit;positive;Generationengerechtigkeit;212;237
15890;lgbeutin;20;74;Dem Druck von Oeffentlichkeit antifa ist zu verdanken, dass es Erfolg bei seit 2016 andauernden Nazi-Anschlaegen in Neukoelln gibt, einer der beiden Verhafteten ist ein langjaehriger AfD-Kader. Im Zweifel sind die Braun-Blauen offenbar bereit zu faschistischem Terror. no Af D;negative;Terror;261;267
24085;mvabercron;0;1;Ich werde das Gefuehl nicht los, dass es der wohl lieber waere, wir wuerden unsere Kritik an der russischen Regierung von der heimischen Couch aus aeussern, anstatt hier vor Ort mit der Zivilgesellschaft zu reden und die Finger in die Wunden zu legen.;negative;Zivilgesellschaft;186;203
13688;josteiniger;112;1073;Freue mich schon drauf, wenn uns die Frauen ab sofort in den Ortsverbaenden die Bude einrennen, weil sie sagen: Endlich, die Frauenquote! Darauf haben wir gewartet, um Mitglied der CDU zu werden!;negative;Frauen;37;43
21412;Thomas_Bareiss;7;32;Fuer stationaeren Einzelhandel ist Lockdown eine Katastrophe. Das muss man leider sagen. Dez ist die wichtigste Zeit. Gerade Mode, Textil, Schuhe, Spielwaren, Haushaltswaren. Bestehende Hilfen kommen an, weitere Anpassungen werden kommen. handel;negative;Lockdown;35;43
18117;hubertus_heil;7;69;Eine grossartige Frau: Regine Hildebrandt habe ich in meiner Brandenburger Zeit in den 90er Jahren kennenlernen duerfen. Ich bin dankbar fuer diese Ehre.;positive;Frau;17;21
10434;MarkHauptmann;2;8;Nein, es geht um Verlaesslichkeit Vertrauen. Beides ist weder in der Zusammenarbeit mit der AfD noch der Linken gegeben. Daher wird es durch die keine Wahl von Bodo Ramelow der Linken im geben. Thueringen;negative;Linken;105;111
18892;matthiashoehn;4;19;Daher ist es unverantwortlich, den Ruestung|shaushalt immer weiter aufzustocken... Bundeswehr Aufruestung;negative;Bundeswehr;83;93
20075;GrueneBeate;9;25;FDP will laengere taegliche Arbeitszeit, verkuerzte Ruhezeiten ohne Untergrenze. Sie will die Gesellschaft flexibilisieren, damit sie gut in die digitale Arbeitswelt passt. Wir wollen das Gegenteil Arbeit soll besser ins Leben der Beschaeftigten passen;positive;Arbeit;28;34
8905;Buettner_MdB;1;4;Statt weiter in blinde Panik zu verfallen, taete die Bundesregierung gut daran, endlich die Corona-Hysterie zu beenden. Wie lange laesst sich der Michel diese staendige Bevormundung durch die Politik eigentlich noch gefallen?;negative;Bundesregierung;53;68
18902;Beatrix_vStorch;513;1385;Diese Verlogenheit ist unertraeglich: SO sieht es bei der Abstimmung aus, wenn die Abgeordneten Abstandsregeln und noch viel mehr gesetzlich verankern: Abstandsregeln interessieren hier NIEMANDEN Die gelten nur fuer alle anderen. Bevoelkerungsschutzgesetz Covid_19;negative;Bevoelkerungsschutzgesetz;230;255
22867;n_roettgen;2;36;Wir haben ein Potential von 40 Prozent. Das muessen wir nutzen, indem wir wieder naeher an die Gesellschaft ruecken und Kompetenz in Zukunftsfragen beweisen. Das muss sich auch im Personal ausdruecken, das glaubwuerdig fuer die Moderne stehen muss. Jetzt Voran;positive;Personal;180;188
24776;svenlehmann;17;133;Im Kampf gegen Sexismus und sexuelle Gewalt gegen Frauen brauchen wir die Maenner. Das darf nicht ein Frauen-Thema sein. Es ist ein Anliegen, wo auch die Maenner klar aufstehen muessen! - grossartige Charlotte Roche bei Lanz;negative;Gewalt;37;43
19693;Martin_Hess_AfD;19;57;CDU-Spitze wuerdigt Demokratie in Thueringen zur Schmierenkomoedie herab. Zuerst laesst Kanzlerin Merkel die MP-Wahl rueckgaengig machen, weil ein Liberaler mit Hilfe von Konservativen gewaehlt wurde. Dann muessen sich CDU-Abgeordnete enthalten, damit... (1/2);negative;Demokratie;20;30
9185;K_SA;0;4;Ich bin nicht nur Sprecherin fuer Pflege- und Altenpolitik, sondern bei fuer Infektionskrankheiten und somit Corona zustaendig. 24/7 mache ich seit Wochen. Der Kampf gegen Rassismus erlaubt aber auch keine Unterbrechung. Bleiben Sie gesund.;negative;Rassismus;172;181
1963;AndiScheuer;52;269;Es kann nicht sein, dass in Deutschland mehr Asylantraege gestellt werden als in allen anderen EU-Laendern zusammen. Die EU muss bei der Loesung der weltweiten Fluechtlingskrise solidarisch sein und endlich Antworten liefern.;negative;Fluechtlingskrise;160;177
25712;torstenherbst;2;3;Eine Bestaetigung der Vorwuerfe zu illegalen Beratervertraegen der DB mit Ex-Vorstandsmitgliedern waere ein riesen Skandal. Neutrale Aufklaerung durch Bundesrechnungshof ist zu begruessen. zitiert meine Position. fdpbt;positive;Bundesrechnungshof;151;169
11269;mrosek1958;5;19;Wieder einmal Besuch gehabt! Montag! Die linke Zerstoerungswut trifft mich jetzt zum 11. Mal! Aber das motiviert mich nur noch mehr und es zeigt, dass die AfD auf dem richtigen Weg ist und mein eigener Kurs innerhalb der Partei stimmt!;positive;AfD;155;158
1923;schneidercar;14;79;Vor 100 Jahren wurde in Weimar die erste Verfassung einer parlamentarischen Demokratie verabschiedet. Heute oeffnet das Haus der Weimarer Republik Ich freue mich, es war ein langer Weg. Danke fuer die Unterstuetzung an alle;positive;Demokratie;76;86
15647;lgbeutin;2;16;Das ist genauso eine These wie die von Identitaetspolitik: Trump betreibt im Prinzip vor allem Identitaetspolitik, Biden hat aber diesmal im Vergleich zu Clinton bei weissen Maennern gepunktet, aber bei Minderheiten verloren. Das duerfte manche Quatsch-These durcheinander bringen...;negative;Trump;59;64
8163;DJanecek;3;13;Freiheitseinbussen gerade von jungen Menschen in der Corona Krise sind immens. Der uebergrosse Teil verhaelt sich auch beim Feiern sehr verantwortungsbewusst. Ausnahmen bestaetigen die Regel. Aufgabe von Politik ist es, Angebote zu schaffen, sonst sinkt irgendwann die Akzeptanz.;negative;Corona;53;59
4738;ch_buchholz;17;64;Trump will heute den Atomwaffensperrvertrag aufkuendigen. Das heizt weltweit die Ruestungsspirale und die Kriegsgefahr massiv an. Atomwaffenverbot jetzt! und Atomwaffen abschaffen! INF atomwaffenfrei wettruesten nuclearban;negative;Atomwaffen;21;31
19604;frohnmaier_afd;4;13;Volkskapitalist Von nichts kommt nichts. In einer Marktwirtschaft haben die Klugen, Tuechtigen und Fleissigen am Ende mehr als die Ungeschickten, Traegen und Faulen. Dieses Ergebnis passt vielen Linken nicht, weil es bedeutet, dass man Ungleichheit akzeptiert.;positive;Marktwirtschaft;50;65
16011;KaiGehring;59;267;Krasser Fall von Doppelmoral: Bundesregierung erteilt keine Visa fuer internationale Studierende fuer ein Onlinestudium in Deutschland. Aehnliche Plaene von Trump hatte man scharf kritisiert. Nehmen Sie diese Huerde zurueck,;negative;Bundesregierung;30;45
14327;hubertus_heil;99;937;Ich begruesse es sehr, dass das Bundesverfassungsgericht den Eilantraegen gegen das Arbeitsschutzkontrollgesetz heute NICHT stattgegeben hat. Damit kann das Gesetz wie geplant am 1.1.2021 in Kraft treten. Die Botschaft ist klar: Ausbeutung ist kein Geschaeftsmodell.;positive;Arbeitsschutzkontrollgesetz;84;111
4479;TabeaRoessner;3;4;Studie des ECPMF zeigt, vor allem rechtspopulistische und rechtsextreme Gruppierungen sind mit Gewalt und verbalen Drohungen eine besondere Gefahr fuer Journalist*innen. Hier zum nachlesen.;negative;Gewalt;95;101
26624;matthiashoehn;51;255;Bemerkenswert, in welchem Masse sich Politiker*innen zu rechtfertigen haben, wenn sie fuer den Abzug von Massenvernichtungswaffen sind. Sollten sich nicht eigentlich diejenigen immer wieder neu rechtfertigen muessen, die diese schrecklichen Waffen behalten wollen? Nukleare Teilhabe;negative;Massenvernichtungswaffen;105;129
14234;JuttaKrellmann;0;0;Eine richtige Entscheidung von angelamerkel. Maassen muss gehen!;positive;angelamerkel;31;43
8416;bhoffmann_mdb;1;10;Ueberlassen wir es nicht Bauernverband und zu entscheiden wie es mit der Duengeverordnung weitergeht. Es geht um Verbraucherschutz und Gesundheit. EU erhoeht zurecht Druck auf Bundesregierung.;negative;Bundesregierung;176;191
21512;carina_konrad;0;0;Weder Arbeitsstunden, noch die Technik selbst und die Ueberfahrten werden dabei beachtet. Die Marktpreise fuer Getreide bildet der Weltmarkt, die Rechnung fuer die Bestellung der Politik zahlt letztlich der Landwirt selbst. Die Frage ist, wie lange und wer das durchhaelt..;negative;Landwirt;207;215
9104;derdanyal;0;3;Ich denke, dass uns die politischen Realitaeten und Notwendigkeiten - gerade angesichts moegl. konjunktureller Abkuehlung - dahin bringen werden, dass wir Modelle wie Investitionsregel oder Fonds fuer oeffentliches Vermoegen auf den Weg bringen werden.;positive;Investitionsregel;167;184
1886;lgbeutin;0;8;Ausbau Erneuerbare (in den letzten 10 Jahren in Deutschland leider nicht wie notwendig vorangetrieben), plus ein Anteil an Gas (der aber auch, Stichwort Klimaneutralitaet) stetig sinken muss. Deutschland hat uebrigens eine Stromueberproduktion, die auch die Nachbarlaender nervt;positive;Erneuerbare;7;18
26193;GrueneBeate;0;3;Die ganze Rede lesen dann urteilen: Wir wollen auch einen hoeheren Mindestlohn. Dafuer gibt es aber im Bundestag keine Mehrheit. Deshalb anderen Weg suchen und deshalb Wissenschaft in der Kommission staerken. Denn es gibt viele Gruende fuer eine Erhoehung.;positive;Mindestlohn;67;78
683;Martin_Hess_AfD;2;8;Dieses Staatsversagen muss ein Ende haben. Und die einzigen Massnahmen, mit denen sich die Sicherheitslage effektiv verbessern liesse, hat die AfD vorgeschlagen: Auslaendische Gefaehrder sind sofort und ausnahmslos abzuschieben!;negative;AfD;143;146
24632;mrosek1958;4;6;Immunitaet von Gruenen-Abgeordneter soll aufgehoben werden via Frau Bayram meint, das sei reine Formsache und wuerde bei Gericht durchgewunken! Da koennte sie sogar recht haben, aber nicht das Recht haben! Rechtsbeugung ist ja schon Alltag!;negative;Rechtsbeugung;206;219
4750;Martin_Hess_AfD;135;311;Erst nach 2,5 Jahren kommt Wahrheit heraus. Islamistischer Terrorismus ist enorme Bedrohung fuer Europa. Schluss mit Politik der offenen Grenzen. Wir duerfen keine weiteren Islamisten ins Land lassen, sondern muessen alle auslaendischen Islamisten abschieben!;negative;Terrorismus;59;70
12517;schneidercar;3;9;Unterdessen zeigen Vertreter der afd im bundestag mal wieder, dass sie nur hetzen wollen und keine Ideen haben - nicht zur Ordnung und Steuerung von Migration, zur Integration oder zur Arbeitsmarktpolitik.;negative;afd;33;36
14422;HoffmannForest;0;1;Gut, dass Staatssekretaer Silberhorn nach Mali reiste. Er hat hoffentlich weitere Unterstuetzung bei den Sicherheitsfragen zugesagt! EZ Minister Mueller und Heiko Maas muessen folgen, um das Fenster fuer Reformen zu nutzen.;positive;Sicherheitsfragen;105;122
11733;cem_oezdemir;134;839;Wer Andersdenkende in Deutschland an tuerkische Behoerden meldet, muss zur Verantwortung gezogen werden. Denunziantentum hat keinen Platz bei uns. Ausschliesslicher Ansprechpartner fuer Berichtenswertes sind deutsche Sicherheitsbehoerden - freie Meinungsaeusserung faellt nicht darunter;negative;Meinungsaeusserung;246;264
23999;b_riexinger;153;449;Zustimmung Deutschlands in der EU fuer glyphosate ist eine Sauerei. Diese muss zurueckgenommen werden. Unabgestimmte Alleingaenge muessen Konsequenzen haben. Geschaeftsfuehrende Regierung darf keine weitreichenden Entscheidung ohne politisches Mandat vornehmen.;negative;Regierung;178;187
19641;tschipanski;1;11;Die Idee Paritaetsgesetz ist tot. Nachdem Thueringer Verfassungsgericht das Ansinnen im Juli 2020 gekippt hat, zieht Brandenburger Verfassungsgericht heute nach. Dieses ideologische Vorhaben von rot-rot-gruen muss jetzt in ganz Deutschland zu Ende sein.;negative;Paritaetsgesetz;9;24
3610;CarenLay;1;3;Die Regierung ist gut beraten, auf die Expertinnen und Experten zu hoeren. Die Stellungnahmen der Sachverstaendigen und alle Infos zur heutigen oeffentlichen Sitzung des Bauausschusses finden sich hier:;positive;Regierung;4;13
17444;achim_p;6;33;Katarina Barley ist eine Europaeerin aus Leidenschaft und ein echter politischer Trumpf in der Auseinandersetzung um die Zukunft Europas. Sie ist eine starke Stimme gegen die Rechten und neuen Nationalisten in Deutschland und Europa. Europawahl;positive;Europa;25;31
12791;lothar_binding;31;197;Danke - klare Worte gerade im Bundestag. Wir Demokraten muessen gemeinsam aufstehen gegen Hetze - auch gegen das Aufruesten der Sprache der Rechten. Standing Ovations im Hohen Haus. wirsindmehr Gauland;positive;Demokraten;45;55
24985;larsklingbeil;47;232;Wir wollen den Klimaschutz voranbringen. Das haben wir klar in der Koalition vereinbart. Das ist unsere gemeinsame Verantwortung. Es ist gut, dass unsere Umweltministerin Svenja Schulze nun konkret los legt. Peter Altmaier sollte das auch tun. klimaschutz Friday For Future;positive;Klimaschutz;15;26
7196;stephpilsinger;0;5;Heute bei der Eroeffnung d. Pflegetag in Berlin. Ich freue mich, dass der neue Gesundheitsminister das Thema Pflege auf der Agenda ganz oben stehen hat.;positive;Pflege;28;34
4244;ulschzi;0;0;Deutschland hat eine sehr hohe Abgabenlast, die sowohl mittelstaendische Unternehmer, als auch deren Beschaeftigte trifft! Damit zerstoeren wir unsere Mittelschicht und erhoehen den Druck auf die kommenden Arbeitergenerationen mit der drohenden Altersarmut fertigzuwerden. AfD;negative;Altersarmut;245;256
19804;LisaPaus;7;31;Weg mit der Tamponsteuer! In AUS, CAN Kenia haben Frauen erreicht, dass Steuern auf Tampons abgeschafft werden. Auch in D sollte endl. der reduzierte Steuersatz fuer lebensnotwendiges gelten. Diese Ignoranz im Steuersystem ggue. Frauen ist symptomatisch.;negative;Frauen;50;56
1446;nilsschmid;0;1;Und wenn wir was dagegen unternehmen wollen, dann hilft es nur, wenn die Europaeer zusammenhalten, und deshalb war dieses Aussenministertreffen gestern ein erster wichtiger Schritt. Weitere Schritte koennen folgen, wenn die Tuerkei weiterhin diese Operation fortsetzt. 2/2;positive;Tuerkei;224;231
7320;BriHasselmann;16;104;SAGEN, WAS IST! Danke dafuer. Wir stehen zusammen gegen Rassismus und Menschenfeindlichkeit und fuer unsere lebendige Demokratie und tolerante, weltoffene Gesellschaft. Und wir sind viele. Obermessdiener wirsindmehr NoAFD;positive;Demokratie;118;128
2647;HHirte;0;2;Ich hatte schon vor einigen Wochen befuerchtet, dass sog. Rechtsstaatsmechanismus, nach dem Mittelkuerzungen moeglich sind, wenn Rechtsstaatsdefizite in einem EU-Land Auswirkungen auf den Haushalt haben (nur dann!), mit Blick auf Rspr. auch gegen zum Einsatz kommen kann.;negative;Rechtsstaatsmechanismus;58;81
2028;svenlehmann;67;315;Angesprochen auf die prekaere Lage von Menschen in Armut reagiert die CDU mit Ironie, Haeme und kalten Statistiken statt Empathie. Ihr solltet das wissen, wenn in den naechsten Tagen mal wieder viel von christlicher Naechstenliebe gesprochen werden sollte.;negative;Armut;51;56
304;lgbeutin;12;125;Fuer so einen Schwachsinn mach ich doch keinen Ordner. Ja, es gibt wohl noch Vernunft, nicht alle haben sich von der Realitaet verabschiedet. Meine Szene des Tages, danke Querdenken noafd H2111;positive;Querdenken;171;181
5145;frohnmaier_afd;3;5;Frohnmaier:Ebenso wie beim UNMigrationspakt beabsichtigt die Bundesregierung, dem UN-Fluechtlingspakt Ende dieses Jahres ohne jegliche oeffentliche Debatte zuzustimmen. Damit verletzt die Bundesregierung ihre Informationspflicht wieder einmal straeflichst;negative;Bundesregierung;61;76
21086;alexmuellerfdp;0;10;Ein wunderbar sonniges Wochenende, um die -Ernte einzubringen. Jetzt stehen sieben Tage Berlin an, da muss man jede Stunde ausnutzen. Obstbauer;positive;Obstbauer;134;143
18304;arnoklare;0;2;Altenpflege ist ein harter, fordernder Job. Trotzdem wird nur jede fuenfte Pflegekraft nach Tarif bezahlt. Wir schaffen nun die Voraussetzungen fuer einen allgemeinverbindlichen Tarifvertrag. Das Gesetz hat Arbeitsminister heute ins Kabinett eingebracht.;positive;Altenpflege;0;11
4635;lgbeutin;0;3;Zum einen fuehren wir die inhaltliche Auseinandersetzung, zum anderen ist halt jemand, der gemeinsam mit Nazis auf die Strasse geht, jemand, der kein Problem mit Nazis hat. Und das ist ein Problem, s.o.;negative;Nazis;105;110
26608;HeikeHaensel;5;6;Bisher hat die Bundesregierung kein klares Zeichen gegen die Ausfaelle des US-Botschafters gegeben, der ueber Twitter deutschen Unternehmen wgn. Iran offen gedroht hat. Grenell muss dafuer im zu einem Gespraech geladen werden.;negative;Bundesregierung;15;30
14883;svenlehmann;1;12;Hier gibt es unseren Antrag Vielfalt leben - Bundesweiten Aktionsplan fuer sexuelle und geschlechtliche Vielfalt auflegen: Bundestag;positive;Vielfalt;28;36
703;helgelindh;15;67;Lindner, Kubicki, Merz u.a. besassen nach der MP-Wahl in Thueringen die Chuzpe, Linke, SPD Gruene zur Zusammenarbeit mit Kemmerich aufzufordern ihnen Fundamentalopposition vorzuwerfen. Die SPD wird immer in Fundamentalopposition zu jeglicher Kooperation mit Faschisten stehen.;negative;Faschisten;258;268
5411;felixschreiner;1;35;Ich gratuliere Frank Nopper herzlich zur gewonnenen OBWahl Stuttgart2020. Und wieder einmal zeigt es: Geschlossenheit ist die beste Grundlage, um Wahlen zu gewinnen.;positive;Wahlen;146;152
16029;Martin_Hess_AfD;45;205;Schweinfurt, Ellwangen, Regensburg und jetzt Stephansposching: die Altparteien ziehen aus Angriffen auf Polizei in Asylbewerberheimen keine Konsequenzen. Schluss damit. Jeder Asylbewerber, der Polizisten angreift, muss sofort zwingend abgeschoben werden!;negative;Asylbewerber;115;127
5761;HoffmannForest;0;0;Trumps Vorschlag Malpass als Chef der Weltbank ist fuer diese zerstoerend. Bundesregierung und Europa muessen zum Multilateralismus stehen und neuen Kandidaten vorschlagen.;negative;Weltbank;38;46
4338;larsklingbeil;97;599;Ein Klimaschutzgesetz mit ambitionierten Zielen, die alle gesetzlich zum Kampf gegen den Klimawandel verpflichten waere ein Durchbruch. Das muss jetzt kommen. Die Bremser muessen aus dem Weg.;negative;Klimaschutzgesetz;4;21
24428;TinoSorge;3;22;Heute ist internationaler Kindertag! Allen Kindern wuensche ich einen schoenen Tag. Im Koalitionsvertrag ist das Ziel vereinbart, Kinderrechte im Grundgesetz zu verankern. Ich setze mich dafuer ein, Bildungschancen und gesundes Leben von Kindern zu staerken!;positive;Kinderrechte;130;142
16784;katdro;0;36;Waeren natuerlich heute lieber in Koeln , aber auch in Berlin kaempfen wir heute mit vielen Gruenen fuer den Kohleausstieg und gegen die Klimakrise mit Klima Kohle Demo;positive;Klimakrise;137;147
981;KaiGehring;3;22;30 Jahre: Wir feiern Kinderrechte! Anspruch Realitaet klaffen weit auseinander: aufwachsen in Armut, mit Hunger, im Krieg ist schlimm. Kinder sind hier weltweit besser zu schuetzen: Sie haben Rechte sind Zukunft! Menschenrechte;positive;Kinderrechte;21;33
20695;JM_Luczak;2;18;Mieter sind durch Hilfspakete/Flexibilisierung Kosten d Unterkunft zurecht geschuetzt. Fuer Verlaengerung tiefgreifenden Eingriffs in BGB u bestehende Vertraege gibt es daher keine Rechtfertigung mehr zurueck zur Normalitaet!;negative;Mieter;0;6
13307;n_roettgen;6;30;Deutschland spielt eine ganz entscheidende Rolle, wenn es darum geht, die EU zusammenzuhalten. Der naechste Vorsitzende muss das unbedingt wollen! Er sollte damit beginnen, eine gemeinsame Aussenpolitik umzusetzen, indem er es einfach macht - mit einer Gruppe von Willigen.;positive;Aussenpolitik;189;202
8946;NicoleGohlke;0;12;Die Polizei hat ein Rechtsterror-Problem in den eigenen Reihen. Wenn Neonazi-Polizisten wiederholt Menschen mit dem Tode bedrohen koennen, ist das kein Kavaliersdelikt, sondern Staatsversagen. Und noch immer fehlen unabhaengige Kontrollgremien.;negative;Polizei;4;11
13356;Beatrix_vStorch;187;537;Schoen zu sehen, dass Af Dwirkt. Zusaetzlich zur Streichung der Entwicklungshilfe: Keine Visa-Erteilung mehr fuer diese Laender. Aber da kommt Ihr auch noch hin...;negative;Entwicklungshilfe;64;81
26248;ManuelHoeferlin;1;7;Justiz stellt voellig zurecht Meinungs- und Demonstrationsfreiheit in DE vor die Befindlichkeiten des SPD-Innensenators Geisel. Unsere freie Gesellschaft kann und muss andere Meinungen aushalten und diskutieren. Das gilt uebrigens fuer beide Richtungen!;positive;Demonstrationsfreiheit;44;66
14096;StefanKaufmann;6;7;Als Vorsitzender der Enquete Berufliche Bildung leite ich aktuell die Sitzung zum Thema Schulische Berufsbildung. Wir werfen auch einen Blick auf die wichtigen Sozial- Pflegeberufe. fuer Inputs von und Klaus Lorenz vom;positive;Pflegeberufe;168;180
22539;victorperli;67;227;Die Aufgabe von Krankenhaeusern ist die Gesundheit und Pflege der Menschen, nicht Gewinnmaximierung und Rendite fuer irgendwelche Aktionaere. Deshalb muessen die Krankenhaeuser zurueck in die oeffentliche Hand! Weltgesundheitstag;positive;Pflege;55;61
2383;BriHasselmann;1;12;Es bedrueckt mich und gleichzeitig bewundere ich diese mutigen Frauen(und Maenner), die trotz dieser Skrupellosigkeit und Brutalitaet Lukaschenkos u. seines Machtapparats fuer Demokratie und Rechtsstaatlichkeit friedlich auf die Strasse gehen. Belarus.;positive;Demokratie;176;186
1632;lgbeutin;5;33;In Kellinghusen bei Demo gg toennies: So stelle ich mir das vor, Tiersrechtsbewegung, Gewerkschafter*innen, Klimabewegung gemeinsam gg menschen- tierfeindliches System, gegen kapitalistische Ausbeutung. Schluss mit Massentierhaltung Fleischindustrie toenniesenteignen;negative;Massentierhaltung;215;232
12889;ch_buchholz;7;28;Gerade hat im Bundestag ein Gedenken an Hanau stattgefunden. Die Beteiligung der AfD an der Gedenkminute ist unertraeglich und pure Heuchelei, denn sie nutzt jede Minute im Bundestag, um gegen Muslime, Gefluechtete, Shisha-Bars oder angebliche Clankriminalitaet zu hetzen.;negative;AfD;81;84
